año;mes;id_vu;razon_social;rut_razon_social;nombre_establecimiento;rubro;rubro_id;ciiu4;ciiu4_id;ciiu6;ciiu6_id;region;region_id;provincia;comuna;codigo_unico_territorial;latitud;longitud;rol_establecimiento;declaracion_id;tipo_recepcion;cantidad_toneladas;tratamiento_n1_id;tratamiento_n1_name;tratamiento_n2_id;tratamiento_n2_name;tratamiento_n3_id;tratamiento_n3_name;ler;ler_numero;ler_capitulo;ler_numero_capitulo;ler_subcapitulo;ler_numero_subcapitulo;trazabilidad__id_vu;trazabilidad__nombre_establecimiento;trazabilidad__razon_social;trazabilidad__comuna;trazabilidad__region;trazabilidad__pais
2014;0;996;INDUSTRIA DE ALIMENTOS DOS EN UNO SOCIEDAD ANONIMA;84476300-K;PLANTA 1 ARAUCO 1050;Otras industrias manufactureras;;Elaboración de comidas y platos preparados;C1075;Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional;C107500;Metropolitana de Santiago;13;Santiago;Santiago;13101;-33,47209064;-70,64747769;Generador Industrial;;;226,01;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;5453845;SERVICIOS ACUICOLAS Y MARITIMOS SERVIMAX LTDA;76243570-5;SERVICIOS ACUICOLAS Y MARITIMOS SERVIMAX LTDA;Otras industrias manufactureras;;Preparación e hilatura de fibras textiles;C1311;Preparación e hilatura de fibras textiles;C131100;La Araucanía;9;Cautín;Gorbea;9107;-39,09055652;-72,67324702;Generador Industrial;;;226;1;Eliminación;3;Disposición final;12;Vertedero;Otros residuos (incluidas mezclas de materiales) procedentes del tratamiento mecánico de residuos, distintos de los especificados en el código 19 12 11;191212;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;12;59355;EL EMPALME;REXIN S.A.;Puerto Montt;Los Lagos;Chile
2014;0;5458817;HIDROELECTRICA EL PASO LIMITADA;76032642-9;CENTRAL HIDROELECTRICA EL PASO;Otras centrales de generación eléctrica;;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales hidroeléctricas;D351011;Libertador General Bernardo O'Higgins;6;Colchagua;San Fernando;6301;-34,96513453;-70,425883;Generador Industrial;;;225;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;170904;Residuos de la construcción y demolición ;17;Otros residuos de construcción y demolición;9;5457604;RELLENO SANITARIO COLIHUES LA YESCA;I MUNICIPALIDAD DE RANCAGUA;Rancagua;Libertador Gral. Bernardo O'Higgins;Chile
2014;0;5453296;AGRICOLA SUPER LIMITADA;88680500-4;PICARQUÍN;Producción agropecuaria;;Cría de camellos y otros camélidos;A0143;Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos;A014300;Libertador General Bernardo O'Higgins;6;Cachapoal;Mostazal;6110;-33,98187772;-70,6273522;Generador Industrial;;;224,94;;;;;;;Residuos de tejidos de animales;20102;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;;;SOCIEDAD IMPORTADORA Y EXPORTADORA PROEX LTDA.;;;
2014;0;5443074;SISTEMA DE TRANSMISION DEL SUR S.A.;77683400-9;BODEGA RESIDUOS PELIGROSOS BARRO BLANCO;Otras actividades;;Generación, transmisión y distribución de energía eléctrica;D3510;Transmisión de energía eléctrica;D351020;Los Lagos;10;Osorno;Osorno;10301;-40,57950409;-73,0888199;Generador Industrial;;;224,52;;;;;;;Metales mezclados;170407;Residuos de la construcción y demolición ;17;Metales (incluidas sus aleaciones);4;;;ARIEL HERNANDEZ;;;
2014;0;5461056;ADMINISTRADORA DE SUPERMERCADOS EXPRESS LIMITADA;76134946-5;EXPRESS TALCA TERMINAL EL PILAR;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Maule;7;Talca;Talca;7101;-35,42973429;-71,64624253;Generador Industrial;;;224,49;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos voluminosos (incluidos muebles);200307;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;6054;RELLENO SANITARIO DEL MAULE S.A.;RELLENOS SANITARIOS DEL MAULE S A;Quilicura;Metropolitana de Santiago;Chile
2014;0;5458378;ROJAS Y SANCHEZ LIMITADA;76823598-8;ROJAS Y SANCHEZ LIMITADA;Pesca y acuicultura;;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Los Lagos;10;Chiloé;Chonchi;10203;-42,6408511;-73,80784757;Generador Industrial;;;224,4;1;Eliminación;3;Disposición final;12;Vertedero;Lodos de lavado y limpieza;20101;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;5460622;VERTEDERO INDUSTRIAL DICHAM;HERNANDEZ;Castro;Los Lagos;Chile
2014;0;1361524;COCA COLA EMBONOR S A;93281000-K;PLANTA TEMUCO;Otras industrias manufactureras;;"Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas";C1104;Elaboración de bebidas no alcohólicas;C110401;La Araucanía;9;Cautín;Temuco;9101;-38,75706163;-72,64478905;Generador Industrial;;;224,2;;;;;;;Residuos no especificados en otra categoría;20299;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;2;;;BIOMASA CHILE S.A;;;
2014;0;823;PRODUCTOS DEL MAR VENTISQUEROS S A;96545040-8;PLANTA DE PROCESO VENTISQUEROS;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Lagos;10;Palena;Hualaihué;10403;-41,97103545;-72,47638258;Generador Industrial;;;224;1;Eliminación;3;Disposición final;12;Vertedero;Residuos no especificados en otra categoría;20199;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;5443290;VERTEDERO INDUSTRIAL DORIN SERVICIOS LIMITADA;DORIN SERVICIOS LIMITADA;Puerto Varas;Los Lagos;Chile
2014;0;4488;ANGLO AMERICAN SUR S.A.;77762940-9;PLANTA CONCENTRADORA LAS TORTOLAS;Minería;;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Metropolitana de Santiago;13;Chacabuco;Colina;13301;-33,15736647;-70,65148469;Generador Industrial;;;224;;;;;;;Residuos de la extracción de minerales metálicos;10101;Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales;1;Residuos de la extracción de minerales;1;;;GEOBARRA EXINS LTDA.;;;
2014;0;7826;LABORATORIO CHILE S A;77596940-7;PLANTA MAIPÚ;Otras industrias manufactureras;;Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico;C2100;Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos;C210000;Metropolitana de Santiago;13;Santiago;Maipú;13119;-33,51571639;-70,73431438;Generador Industrial;;;223,92;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;5461416;SALMONES MAULLIN LIMITADA;79728530-7;CENTRO HUENQUILLAHUE;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Lagos;10;Llanquihue;Puerto Montt;10101;-41,47170104;-72,93689552;Generador Industrial;;;223,5;2;Valorización;8;Reciclaje;15;Reciclaje de residuos hidrobiológicos para consumo animal;Residuos de tejidos de animales;20102;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;2872;SALMONOIL S.A.;SALMONOIL S A;Calbuco;Los Lagos;Chile
2014;0;245908;SKI PORTILLO S A;81583300-7;HOTEL PORTILLO;Otras actividades;;Actividades de alojamiento para estancias cortas;I5510;Actividades de hoteles;I551001;Valparaíso;5;Los Andes;Los Andes;5301;-32,8379394;-70,1293237;Generador Industrial;;;223,31;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Quilicura;Metropolitana de Santiago;Chile
2014;0;4106439;MERCADO MAYORISTA DE SANTIAGO S A;96779500-3;MERCADO MAYORISTA DE SANTIAGO SA;Otras actividades;;Actividades inmobiliarias realizadas con bienes propios o arrendados;L6810;Alquiler de bienes inmuebles amoblados o con equipos y maquinarias;L681011;Metropolitana de Santiago;13;Santiago;Lo Espejo;13116;-33,53660687;-70,68829733;Generador Industrial;;;223,08;1;Eliminación;3;Disposición final;11;Relleno sanitario;Componentes no especificados en otra categoría;160122;Residuos no especificados en otro capítulo de la lista;16;Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;5458093;ESTACION DE TRANSFERENCIA CERRO LOS CONDORES;GESTION ECOLOGICA DE RESIDUOS S A;Quilicura;Metropolitana de Santiago;Chile
2014;0;2974;CMPC TISSUE S A;96529310-8;PLANTA TISSUE PUENTE ALTO;Otras industrias manufactureras;;Fabricación de muebles;C3100;Fabricación de muebles principalmente de madera;C310001;Metropolitana de Santiago;13;Cordillera;Puente Alto;13201;-33,61117344;-70,56514481;Generador Industrial;;;223;1;Eliminación;3;Disposición final;11;Relleno sanitario;Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón;30307;Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;Residuos de la producción y transformación de pasta de papel, papel y cartón;3;78709;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE SA;Las Condes;Metropolitana de Santiago;Chile
2014;0;2872;SALMONOIL S A;96756260-2;SALMONOIL S.A.;Otras industrias manufactureras;;Elaboración de aceites y grasas de origen vegetal y animal;C1040;Elaboración de aceites y grasas de origen vegetal y animal (excepto elaboración de mantequilla);C104000;Los Lagos;10;Llanquihue;Calbuco;10102;-41,66605603;-73,19597013;Generador Industrial;;;222,8;1;Eliminación;3;Disposición final;12;Vertedero;Residuos no especificados en otra categoría;20299;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;2;59355;EL EMPALME;REXIN S.A.;Puerto Montt;Los Lagos;Chile
2014;0;4590911;CHAMPION S A;92117000-9;CHAMPION;Otras industrias manufactureras;;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;Metropolitana de Santiago;13;Talagante;Peñaflor;13605;-33,62693096;-70,87063898;Generador Industrial;;;222,31;1;Eliminación;3;Disposición final;11;Relleno sanitario;Papel y cartón;200101;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;4917263;ABARROTES ECONOMICOS S.A.;76833720-9;SUPER BODEGA ACUENTA TALCA FLORIDA;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Maule;7;Talca;Talca;7101;-35,43897766;-71,68196601;Generador Industrial;;;222,3;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos voluminosos (incluidos muebles);200307;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;6054;RELLENO SANITARIO DEL MAULE S.A.;RELLENOS SANITARIOS DEL MAULE S A;Quilicura;Metropolitana de Santiago;Chile
2014;0;1960;FABRICA DE PERNOS Y TORNILLOS AMERICAN SCREW DE CHILE LIMITADA;91410000-3;AMERICAN SCREW CHILE S.A.;Otras industrias manufactureras;;Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería;C2593;Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería;C259300;Metropolitana de Santiago;13;Santiago;Maipú;13119;-33,51670093;-70,73613196;Generador Industrial;;;222;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos biodegradables de cocinas y restaurantes;200108;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;5441569;CLINICA UNIVERSITARIA DE CONCEPCION S.A.;76018992-8;CLINICA UNIVERSITARIA DE CONCEPCION;Otras actividades;;Actividades de hospitales públicos y privados;Q8610;Actividades de hospitales y clínicas privadas;Q861020;Biobío;8;Concepción;Hualpén;8112;-36,80107943;-73,07187611;Generador Industrial;;;221;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;33161;PLANTA COPIULEMU;HIDRONOR CHILE S A;Las Condes;Metropolitana de Santiago;Chile
2014;0;5453281;AGRICOLA SUPER LIMITADA;88680500-4;DON CORNELIO;Producción agropecuaria;;Cría de camellos y otros camélidos;A0143;Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos;A014300;Libertador General Bernardo O'Higgins;6;Cardenal Caro;La Estrella;6202;-34,21740997;-71,56849159;Generador Industrial;;;220,14;;;;;;;Residuos de tejidos de animales;20102;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;;;SOCIEDAD IMPORTADORA Y EXPORTADORA PROEX LTDA.;;;
2014;0;5461908;POLAMBIENTE S.A.;76054559-7;POLAMBIENTE SA;Gestores de residuos;;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;Metropolitana de Santiago;13;Chacabuco;Lampa;13302;-33,28545505;-70,74274777;Generador Industrial;;;220,13;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos inorgánicos distintos de los especificados en el código 16 03 03;160304;Residuos no especificados en otro capítulo de la lista;16;Lotes de productos fuera de especificación y productos no utilizados;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;4306420;SUPER 10 S.A.;76012833-3;M10 SAN MARTIN;Comercio mayorista;;Venta al por mayor de otros enseres domésticos;G4649;Venta al por mayor de muebles, excepto muebles de oficina;G464901;Metropolitana de Santiago;13;Maipo;San Bernardo;13401;-33,59447468;-70,69429487;Generador Industrial;;;220;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
